89355,Jackie Sales 89355,Taylor89355,Yes,Yes,South Island,2015-10-15 08:00:00.000,89355,Healthcare
89356,John 89356,Dong89356,No,None,South Island,NULL,89356,Tax Agent
89357,Tom 89357,Thomson89357,No,None,Auckland,NULL,89357,Entertainment
89358,Jackie Sales 89358,Taylor89358,No,None,Rest of North Island,NULL,89358,Computers
89359,Tracy89359,Thomas89359,Yes,Yes,South Island,2016-02-14 08:00:00.000,89359,Real Estate
89360,Bella 89360,Smith89360,No,None,Auckland,NULL,89360,Healthcare
89361,Helen Park 89361,Davis89361,No,None,South Island,NULL,89361,Banking
89362,Jackie Sales 89362,Taylor89362,Yes,No,Auckland,2016-05-08 08:00:00.000,89362,Entertainment
89363,Jackie Sales 89363,Taylor89363,No,None,Rest of North Island,NULL,89363,Computers
89364,Tom 89364,Thomson89364,No,None,South Island,NULL,89364,Entertainment
89365,Jackie Sales 89365,Taylor89365,Yes,Yes,South Island,2016-06-25 08:00:00.000,89365,Insurance
89366,John 89366,Dong89366,No,None,Rest of North Island,NULL,89366,Computers
89367,John 89367,Dong89367,Yes,No,South Island,2016-06-09 08:00:00.000,89367,Real Estate
89368,Steven 89368,Williams89368,No,None,Rest of North Island,NULL,89368,Pharmaceutical Products
89369,Bella 89369,Smith89369,Yes,Yes,Rest of North Island,2016-01-01 08:00:00.000,89369,Entertainment
89370,Tracy89370,Thomas89370,Yes,Yes,Rest of North Island,2015-06-01 08:00:00.000,89370,Healthcare
89371,Kelvin 89371,Burn89371,Yes,Yes,South Island,2016-08-20 08:00:00.000,89371,Pharmaceutical Products
89372,Stephan 89372,Walker89372,No,None,South Island,NULL,89372,Pharmaceutical Products
89373,Nelson Century 89373,Clark89373,Yes,Yes,Auckland,2016-12-23 08:00:00.000,89373,Real Estate
89374,Steven 89374,Williams89374,Yes,No,Auckland,2016-04-04 08:00:00.000,89374,Real Estate
89375,Helen Park 89375,Davis89375,Yes,Yes,Rest of North Island,2016-10-12 08:00:00.000,89375,Tax Agent
89376,Kelvin 89376,Burn89376,No,None,South Island,NULL,89376,Shipping Containers
89377,Kelvin 89377,Burn89377,Yes,No,Auckland,2016-05-14 08:00:00.000,89377,Computers
89378,Tracy89378,Thomas89378,Yes,Yes,Rest of North Island,2016-08-31 08:00:00.000,89378,Tax Agent
89379,Jackie Sales 89379,Taylor89379,No,None,South Island,NULL,89379,Tax Agent
89380,John 89380,Dong89380,No,None,Auckland,NULL,89380,Healthcare
89381,Nelson Century 89381,Clark89381,Yes,Yes,South Island,2016-11-29 08:00:00.000,89381,Shipping Containers
89382,Tracy89382,Thomas89382,Yes,Yes,Rest of North Island,2015-05-24 08:00:00.000,89382,Insurance
89383,Bella 89383,Smith89383,Yes,No,South Island,2015-02-28 08:00:00.000,89383,Retail
89384,Tracy89384,Thomas89384,Yes,Yes,Auckland,2016-07-21 08:00:00.000,89384,Entertainment
89385,Tracy89385,Thomas89385,No,None,Rest of North Island,NULL,89385,Entertainment
89386,Steven 89386,Williams89386,No,None,Rest of North Island,NULL,89386,Healthcare
89387,Steven 89387,Williams89387,No,None,Auckland,NULL,89387,Retail
89388,Jackie Sales 89388,Taylor89388,No,None,South Island,NULL,89388,Shipping Containers
89389,Tracy89389,Thomas89389,No,None,Auckland,NULL,89389,Banking
89390,Tom 89390,Thomson89390,Yes,No,Auckland,2015-10-21 08:00:00.000,89390,Entertainment
89391,Jackie Sales 89391,Taylor89391,No,None,South Island,NULL,89391,Pharmaceutical Products
89392,Jackie Sales 89392,Taylor89392,Yes,Yes,Rest of North Island,2016-11-12 08:00:00.000,89392,Entertainment
89393,Stephan 89393,Walker89393,Yes,No,Auckland,2016-02-11 08:00:00.000,89393,Computers
89394,Helen Park 89394,Davis89394,No,None,South Island,NULL,89394,Retail
89395,Kelvin 89395,Burn89395,Yes,No,Rest of North Island,2016-05-10 08:00:00.000,89395,Tax Agent
89396,Steven 89396,Williams89396,No,None,South Island,NULL,89396,Shipping Containers
89397,Steven 89397,Williams89397,No,None,Rest of North Island,NULL,89397,Pharmaceutical Products
89398,Helen Park 89398,Davis89398,Yes,No,Rest of North Island,2015-09-18 08:00:00.000,89398,Tax Agent
89399,John 89399,Dong89399,Yes,No,Rest of North Island,2015-03-05 08:00:00.000,89399,Healthcare
89400,Jackie Sales 89400,Taylor89400,Yes,Yes,Rest of North Island,2016-07-06 08:00:00.000,89400,Pharmaceutical Products
89401,Stephan 89401,Walker89401,No,None,Rest of North Island,NULL,89401,Banking
89402,Bella 89402,Smith89402,No,None,South Island,NULL,89402,Insurance
89403,Jackie Sales 89403,Taylor89403,Yes,No,Auckland,2016-02-03 08:00:00.000,89403,Pharmaceutical Products
89404,Steven 89404,Williams89404,No,None,Rest of North Island,NULL,89404,Tax Agent
89405,Stephan 89405,Walker89405,No,None,Rest of North Island,NULL,89405,Computers
89406,Helen Park 89406,Davis89406,No,None,Rest of North Island,NULL,89406,Pharmaceutical Products
89407,Nelson Century 89407,Clark89407,Yes,No,Rest of North Island,2015-04-11 08:00:00.000,89407,Healthcare
89408,Stephan 89408,Walker89408,Yes,No,Auckland,2015-06-19 08:00:00.000,89408,Retail
89409,Nelson Century 89409,Clark89409,Yes,No,South Island,2015-04-30 08:00:00.000,89409,Healthcare
89410,Steven 89410,Williams89410,Yes,Yes,South Island,2015-05-06 08:00:00.000,89410,Real Estate
89411,Tom 89411,Thomson89411,Yes,No,South Island,2015-02-27 08:00:00.000,89411,Retail
89412,Helen Park 89412,Davis89412,No,None,Auckland,NULL,89412,Shipping Containers
89413,John 89413,Dong89413,No,None,Auckland,NULL,89413,Entertainment
89414,Tom 89414,Thomson89414,No,None,Auckland,NULL,89414,Real Estate
89415,Kelvin 89415,Burn89415,No,None,South Island,NULL,89415,Entertainment
89416,Bella 89416,Smith89416,No,None,Auckland,NULL,89416,Shipping Containers
89417,Tom 89417,Thomson89417,Yes,No,Rest of North Island,2016-03-15 08:00:00.000,89417,Entertainment
89418,Jackie Sales 89418,Taylor89418,No,None,Auckland,NULL,89418,Healthcare
89419,Nelson Century 89419,Clark89419,No,None,South Island,NULL,89419,Real Estate
89420,Nelson Century 89420,Clark89420,No,None,South Island,NULL,89420,Banking
89421,Stephan 89421,Walker89421,No,None,South Island,NULL,89421,Healthcare
89422,Steven 89422,Williams89422,Yes,No,South Island,2015-01-10 08:00:00.000,89422,Healthcare
89423,Jackie Sales 89423,Taylor89423,Yes,No,Rest of North Island,2016-12-17 08:00:00.000,89423,Shipping Containers
89424,Jackie Sales 89424,Taylor89424,No,None,South Island,NULL,89424,Pharmaceutical Products
89425,Bella 89425,Smith89425,No,None,Rest of North Island,NULL,89425,Pharmaceutical Products
89426,Tracy89426,Thomas89426,No,None,Rest of North Island,NULL,89426,Entertainment
89427,Tracy89427,Thomas89427,Yes,Yes,South Island,2016-09-24 08:00:00.000,89427,Banking
89428,Kelvin 89428,Burn89428,No,None,Rest of North Island,NULL,89428,Computers
89429,Kelvin 89429,Burn89429,Yes,No,Auckland,2016-01-29 08:00:00.000,89429,Computers
89430,Steven 89430,Williams89430,No,None,South Island,NULL,89430,Tax Agent
89431,Stephan 89431,Walker89431,No,None,South Island,NULL,89431,Pharmaceutical Products
89432,Stephan 89432,Walker89432,Yes,Yes,South Island,2015-05-30 08:00:00.000,89432,Tax Agent
89433,Tom 89433,Thomson89433,Yes,Yes,Rest of North Island,2015-04-27 08:00:00.000,89433,Retail
89434,Tracy89434,Thomas89434,No,None,Rest of North Island,NULL,89434,Pharmaceutical Products
89435,Jackie Sales 89435,Taylor89435,No,None,South Island,NULL,89435,Retail
89436,Jackie Sales 89436,Taylor89436,No,None,Rest of North Island,NULL,89436,Real Estate
89437,Bella 89437,Smith89437,No,None,South Island,NULL,89437,Banking
89438,Tracy89438,Thomas89438,Yes,No,Rest of North Island,2016-07-14 08:00:00.000,89438,Computers
89439,Bella 89439,Smith89439,Yes,Yes,Auckland,2015-09-19 08:00:00.000,89439,Healthcare
89440,Helen Park 89440,Davis89440,Yes,No,South Island,2016-05-03 08:00:00.000,89440,Healthcare
89441,Nelson Century 89441,Clark89441,Yes,No,Auckland,2015-12-28 08:00:00.000,89441,Pharmaceutical Products
89442,Jackie Sales 89442,Taylor89442,No,None,Rest of North Island,NULL,89442,Insurance
89443,Helen Park 89443,Davis89443,Yes,No,Auckland,2015-05-31 08:00:00.000,89443,Insurance
89444,Steven 89444,Williams89444,Yes,No,South Island,2016-09-12 08:00:00.000,89444,Pharmaceutical Products
89445,Tracy89445,Thomas89445,Yes,Yes,Auckland,2016-04-09 08:00:00.000,89445,Retail
89446,Bella 89446,Smith89446,Yes,No,Rest of North Island,2015-04-29 08:00:00.000,89446,Pharmaceutical Products
89447,Helen Park 89447,Davis89447,Yes,Yes,South Island,2015-08-13 08:00:00.000,89447,Shipping Containers
89448,Kelvin 89448,Burn89448,Yes,Yes,South Island,2015-08-10 08:00:00.000,89448,Computers
89449,Bella 89449,Smith89449,Yes,Yes,South Island,2016-12-24 08:00:00.000,89449,Computers
89450,Tracy89450,Thomas89450,Yes,Yes,South Island,2016-09-29 08:00:00.000,89450,Insurance
89451,John 89451,Dong89451,No,None,South Island,NULL,89451,Retail
89452,Tom 89452,Thomson89452,No,None,South Island,NULL,89452,Real Estate
89453,John 89453,Dong89453,Yes,No,South Island,2016-08-25 08:00:00.000,89453,Computers
89454,Steven 89454,Williams89454,Yes,Yes,Rest of North Island,2016-07-28 08:00:00.000,89454,Healthcare
89455,John 89455,Dong89455,Yes,Yes,South Island,2016-10-11 08:00:00.000,89455,Insurance
89456,Bella 89456,Smith89456,Yes,Yes,Auckland,2016-12-19 08:00:00.000,89456,Entertainment
89457,Steven 89457,Williams89457,Yes,No,Rest of North Island,2016-07-19 08:00:00.000,89457,Real Estate
89458,Steven 89458,Williams89458,No,None,South Island,NULL,89458,Entertainment
89459,Helen Park 89459,Davis89459,Yes,No,South Island,2016-04-23 08:00:00.000,89459,Pharmaceutical Products
89460,Nelson Century 89460,Clark89460,Yes,Yes,Auckland,2015-03-02 08:00:00.000,89460,Real Estate
89461,Stephan 89461,Walker89461,Yes,No,Auckland,2015-03-25 08:00:00.000,89461,Healthcare
89462,Helen Park 89462,Davis89462,No,None,Auckland,NULL,89462,Shipping Containers
89463,Tracy89463,Thomas89463,No,None,South Island,NULL,89463,Shipping Containers
89464,Nelson Century 89464,Clark89464,No,None,Auckland,NULL,89464,Tax Agent
89465,Jackie Sales 89465,Taylor89465,Yes,No,South Island,2016-11-26 08:00:00.000,89465,Insurance
89466,Helen Park 89466,Davis89466,No,None,Rest of North Island,NULL,89466,Healthcare
89467,John 89467,Dong89467,No,None,Rest of North Island,NULL,89467,Pharmaceutical Products
89468,John 89468,Dong89468,No,None,Rest of North Island,NULL,89468,Entertainment
89469,Helen Park 89469,Davis89469,Yes,Yes,Auckland,2015-07-27 08:00:00.000,89469,Retail
89470,Jackie Sales 89470,Taylor89470,Yes,Yes,Auckland,2015-10-06 08:00:00.000,89470,Shipping Containers
89471,Steven 89471,Williams89471,Yes,No,Auckland,2016-06-06 08:00:00.000,89471,Pharmaceutical Products
89472,Bella 89472,Smith89472,Yes,No,Rest of North Island,2016-06-19 08:00:00.000,89472,Healthcare
89473,Stephan 89473,Walker89473,No,None,Rest of North Island,NULL,89473,Entertainment
89474,Jackie Sales 89474,Taylor89474,Yes,Yes,Auckland,2016-04-09 08:00:00.000,89474,Entertainment
89475,Tracy89475,Thomas89475,Yes,Yes,South Island,2015-10-14 08:00:00.000,89475,Pharmaceutical Products
89476,Stephan 89476,Walker89476,Yes,Yes,South Island,2015-02-04 08:00:00.000,89476,Entertainment
89477,John 89477,Dong89477,Yes,No,Rest of North Island,2015-06-23 08:00:00.000,89477,Banking
89478,Jackie Sales 89478,Taylor89478,Yes,No,Auckland,2016-12-22 08:00:00.000,89478,Tax Agent
89479,Bella 89479,Smith89479,No,None,Auckland,NULL,89479,Healthcare
89480,Helen Park 89480,Davis89480,No,None,Auckland,NULL,89480,Pharmaceutical Products
89481,Nelson Century 89481,Clark89481,Yes,Yes,South Island,2016-10-31 08:00:00.000,89481,Healthcare
89482,Nelson Century 89482,Clark89482,Yes,No,Auckland,2016-09-08 08:00:00.000,89482,Tax Agent
89483,Tom 89483,Thomson89483,Yes,No,Auckland,2015-11-07 08:00:00.000,89483,Banking
89484,Kelvin 89484,Burn89484,No,None,South Island,NULL,89484,Tax Agent
89485,Jackie Sales 89485,Taylor89485,Yes,Yes,South Island,2015-05-25 08:00:00.000,89485,Banking
89486,Steven 89486,Williams89486,Yes,No,South Island,2016-07-01 08:00:00.000,89486,Healthcare
89487,Helen Park 89487,Davis89487,No,None,Auckland,NULL,89487,Retail
89488,Tracy89488,Thomas89488,No,None,Rest of North Island,NULL,89488,Shipping Containers
89489,Nelson Century 89489,Clark89489,Yes,Yes,Auckland,2016-06-24 08:00:00.000,89489,Tax Agent
89490,Nelson Century 89490,Clark89490,No,None,South Island,NULL,89490,Banking
89491,Tom 89491,Thomson89491,Yes,Yes,South Island,2016-05-01 08:00:00.000,89491,Real Estate
89492,Helen Park 89492,Davis89492,Yes,No,South Island,2016-04-17 08:00:00.000,89492,Shipping Containers
89493,Tracy89493,Thomas89493,No,None,South Island,NULL,89493,Entertainment
89494,Jackie Sales 89494,Taylor89494,Yes,No,Rest of North Island,2016-07-10 08:00:00.000,89494,Retail
89495,Steven 89495,Williams89495,No,None,Auckland,NULL,89495,Entertainment
89496,Kelvin 89496,Burn89496,No,None,Auckland,NULL,89496,Insurance
89497,Stephan 89497,Walker89497,Yes,No,South Island,2015-01-29 08:00:00.000,89497,Pharmaceutical Products
89498,Kelvin 89498,Burn89498,Yes,Yes,Rest of North Island,2015-11-19 08:00:00.000,89498,Real Estate
89499,Jackie Sales 89499,Taylor89499,Yes,No,Rest of North Island,2016-11-14 08:00:00.000,89499,Healthcare
89500,Steven 89500,Williams89500,No,None,Rest of North Island,NULL,89500,Insurance
89501,Helen Park 89501,Davis89501,Yes,Yes,Rest of North Island,2015-01-06 08:00:00.000,89501,Computers
89502,Nelson Century 89502,Clark89502,No,None,Rest of North Island,NULL,89502,Tax Agent
89503,Helen Park 89503,Davis89503,Yes,Yes,Rest of North Island,2015-02-04 08:00:00.000,89503,Banking
89504,Steven 89504,Williams89504,Yes,Yes,Rest of North Island,2016-09-22 08:00:00.000,89504,Computers
89505,Nelson Century 89505,Clark89505,Yes,Yes,Rest of North Island,2016-11-12 08:00:00.000,89505,Retail
89506,John 89506,Dong89506,No,None,South Island,NULL,89506,Tax Agent
89507,Tom 89507,Thomson89507,No,None,Rest of North Island,NULL,89507,Insurance
89508,Bella 89508,Smith89508,No,None,South Island,NULL,89508,Entertainment
89509,Stephan 89509,Walker89509,No,None,South Island,NULL,89509,Shipping Containers
89510,Kelvin 89510,Burn89510,No,None,South Island,NULL,89510,Shipping Containers
89511,Tracy89511,Thomas89511,Yes,Yes,Rest of North Island,2016-12-22 08:00:00.000,89511,Real Estate
89512,John 89512,Dong89512,No,None,Rest of North Island,NULL,89512,Shipping Containers
89513,Steven 89513,Williams89513,Yes,Yes,Rest of North Island,2015-11-17 08:00:00.000,89513,Tax Agent
89514,Nelson Century 89514,Clark89514,No,None,South Island,NULL,89514,Shipping Containers
89515,John 89515,Dong89515,No,None,Auckland,NULL,89515,Real Estate
89516,Steven 89516,Williams89516,No,None,Rest of North Island,NULL,89516,Computers
89517,Kelvin 89517,Burn89517,Yes,Yes,Auckland,2016-12-19 08:00:00.000,89517,Tax Agent
89518,Nelson Century 89518,Clark89518,No,None,Rest of North Island,NULL,89518,Pharmaceutical Products
89519,Bella 89519,Smith89519,Yes,No,Auckland,2015-04-02 08:00:00.000,89519,Real Estate
89520,Kelvin 89520,Burn89520,No,None,Rest of North Island,NULL,89520,Insurance
89521,Kelvin 89521,Burn89521,Yes,Yes,Rest of North Island,2015-05-01 08:00:00.000,89521,Computers
89522,Tom 89522,Thomson89522,Yes,Yes,South Island,2015-05-21 08:00:00.000,89522,Healthcare
89523,Nelson Century 89523,Clark89523,No,None,Rest of North Island,NULL,89523,Healthcare
89524,John 89524,Dong89524,No,None,Auckland,NULL,89524,Retail
89525,Bella 89525,Smith89525,Yes,Yes,South Island,2015-09-17 08:00:00.000,89525,Tax Agent
89526,Stephan 89526,Walker89526,No,None,Rest of North Island,NULL,89526,Pharmaceutical Products
89527,John 89527,Dong89527,Yes,Yes,Rest of North Island,2016-08-01 08:00:00.000,89527,Computers
89528,Stephan 89528,Walker89528,No,None,South Island,NULL,89528,Real Estate
89529,Stephan 89529,Walker89529,No,None,Auckland,NULL,89529,Pharmaceutical Products
89530,Stephan 89530,Walker89530,Yes,No,South Island,2016-06-13 08:00:00.000,89530,Shipping Containers
89531,Nelson Century 89531,Clark89531,No,None,Rest of North Island,NULL,89531,Retail
89532,Tracy89532,Thomas89532,No,None,South Island,NULL,89532,Healthcare
89533,Bella 89533,Smith89533,No,None,Auckland,NULL,89533,Pharmaceutical Products
89534,Tracy89534,Thomas89534,Yes,No,Rest of North Island,2016-11-05 08:00:00.000,89534,Healthcare
89535,John 89535,Dong89535,Yes,No,South Island,2016-03-02 08:00:00.000,89535,Banking
89536,Kelvin 89536,Burn89536,Yes,Yes,Auckland,2015-01-19 08:00:00.000,89536,Computers
89537,John 89537,Dong89537,No,None,South Island,NULL,89537,Insurance
89538,Nelson Century 89538,Clark89538,No,None,Auckland,NULL,89538,Tax Agent
89539,Tracy89539,Thomas89539,No,None,South Island,NULL,89539,Shipping Containers
89540,Helen Park 89540,Davis89540,Yes,Yes,Rest of North Island,2015-04-16 08:00:00.000,89540,Banking
89541,John 89541,Dong89541,Yes,No,Auckland,2016-01-08 08:00:00.000,89541,Computers
89542,Tom 89542,Thomson89542,No,None,South Island,NULL,89542,Banking
89543,Jackie Sales 89543,Taylor89543,Yes,Yes,Auckland,2016-07-16 08:00:00.000,89543,Entertainment
89544,John 89544,Dong89544,Yes,Yes,Rest of North Island,2015-04-23 08:00:00.000,89544,Tax Agent
89545,Kelvin 89545,Burn89545,Yes,No,Auckland,2015-12-07 08:00:00.000,89545,Retail
89546,Nelson Century 89546,Clark89546,No,None,South Island,NULL,89546,Healthcare
89547,Tracy89547,Thomas89547,Yes,Yes,Rest of North Island,2016-05-08 08:00:00.000,89547,Insurance
89548,Jackie Sales 89548,Taylor89548,Yes,No,Auckland,2015-12-10 08:00:00.000,89548,Retail
89549,Bella 89549,Smith89549,No,None,South Island,NULL,89549,Entertainment
89550,Steven 89550,Williams89550,No,None,South Island,NULL,89550,Healthcare
89551,Tracy89551,Thomas89551,No,None,Rest of North Island,NULL,89551,Pharmaceutical Products
89552,John 89552,Dong89552,Yes,Yes,Rest of North Island,2015-07-28 08:00:00.000,89552,Banking
89553,Kelvin 89553,Burn89553,Yes,Yes,South Island,2015-05-03 08:00:00.000,89553,Healthcare
89554,Kelvin 89554,Burn89554,Yes,No,South Island,2016-11-26 08:00:00.000,89554,Tax Agent
89555,Steven 89555,Williams89555,Yes,Yes,South Island,2015-06-09 08:00:00.000,89555,Pharmaceutical Products
89556,Nelson Century 89556,Clark89556,Yes,Yes,South Island,2016-07-06 08:00:00.000,89556,Banking
89557,Steven 89557,Williams89557,Yes,No,Rest of North Island,2015-05-12 08:00:00.000,89557,Pharmaceutical Products
89558,Tracy89558,Thomas89558,No,None,Rest of North Island,NULL,89558,Healthcare
89559,Stephan 89559,Walker89559,Yes,Yes,South Island,2016-04-23 08:00:00.000,89559,Banking
89560,Jackie Sales 89560,Taylor89560,No,None,Rest of North Island,NULL,89560,Insurance
89561,Kelvin 89561,Burn89561,No,None,Auckland,NULL,89561,Real Estate
89562,John 89562,Dong89562,Yes,No,Auckland,2016-12-14 08:00:00.000,89562,Retail
89563,Tom 89563,Thomson89563,Yes,Yes,Auckland,2015-08-13 08:00:00.000,89563,Pharmaceutical Products
89564,Tom 89564,Thomson89564,Yes,No,Rest of North Island,2015-10-19 08:00:00.000,89564,Tax Agent
89565,Tom 89565,Thomson89565,No,None,Auckland,NULL,89565,Computers
